Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,TotalGoals,prob_H_norm,prob_D_norm,prob_A_norm
2020-12-29,2020-21,Cadiz,Valladolid,0,0,D,8,7,3,1,1,6,3,2,0,0,2.87,2.9,2.75,0,0.3296748723672515,0.3262644426531076,0.3440606849796407
2020-12-29,2020-21,Levante,Betis,4,3,H,10,19,5,7,3,6,3,2,1,0,2.4,3.4,2.9,7,0.39471577261809454,0.27862289831865494,0.3266613290632506
2020-12-30,2020-21,Granada,Valencia,2,1,H,24,16,5,6,6,6,4,4,1,2,2.2,3.3,3.4,3,0.43220338983050843,0.288135593220339,0.2796610169491525
2020-12-30,2020-21,Ath Madrid,Getafe,1,0,H,10,10,3,2,5,2,2,3,0,0,1.44,4.2,8.5,1,0.6612580573460769,0.22671704823294064,0.11202489442098243
2020-12-30,2020-21,Celta,Huesca,2,1,H,15,17,6,6,0,5,2,0,0,0,1.75,3.75,4.6,3,0.5413887799136916,0.2526480972930561,0.20596312279325227
2020-12-30,2020-21,Elche,Real Madrid,1,1,D,6,14,3,6,2,3,1,4,0,0,10.0,6.5,1.25,2,0.09489051094890512,0.14598540145985403,0.759124087591241
2020-12-31,2020-21,Ath Bilbao,Sociedad,0,1,A,4,13,0,3,2,4,5,4,0,0,3.0,3.2,2.5,1,0.31872509960159356,0.298804780876494,0.38247011952191234
2020-12-31,2020-21,Osasuna,Alaves,1,1,D,8,15,3,1,5,4,3,4,1,0,2.35,3.25,3.1,2,0.4030403040304031,0.29142914291429145,0.3055305530553056
2021-01-02,2020-21,Real Madrid,Celta,2,0,H,9,6,2,1,1,5,4,2,0,0,1.44,4.75,6.5,2,0.6558682952734998,0.19883165161975572,0.14530005310674457
2021-01-02,2020-21,Getafe,Valladolid,0,1,A,11,8,4,2,5,9,3,2,0,0,1.95,3.1,4.5,1,0.48488008342022937,0.30500521376433776,0.21011470281543268
2021-01-02,2020-21,Villarreal,Levante,2,1,H,12,9,7,2,3,5,1,1,0,0,1.65,3.8,5.5,3,0.5766312594840667,0.25037936267071315,0.17298937784522
2021-01-02,2020-21,Betis,Sevilla,1,1,D,16,6,3,2,2,1,5,2,0,0,3.9,3.5,1.95,2,0.24305555555555552,0.27083333333333326,0.48611111111111105
2021-01-03,2020-21,Ath Bilbao,Elche,1,0,H,13,5,2,2,5,4,2,1,0,0,1.5,3.8,8.0,1,0.6320166320166319,0.24948024948024947,0.1185031185031185
2021-01-03,2020-21,Alaves,Ath Madrid,1,2,A,4,8,1,4,1,5,0,2,1,0,7.0,3.75,1.53,3,0.13437554891972597,0.25083435798348847,0.6147900930967856
2021-01-03,2020-21,Eibar,Granada,2,0,H,15,6,7,3,4,2,2,1,0,0,2.37,3.0,3.3,2,0.3986951794128308,0.3149691917361363,0.28633562885103303
2021-01-03,2020-21,Sociedad,Osasuna,1,1,D,8,6,2,2,7,2,1,1,0,0,1.53,4.0,6.5,2,0.6180910495661476,0.23641982645905146,0.1454891239748009
2021-01-03,2020-21,Huesca,Barcelona,0,1,A,4,20,4,7,2,6,1,0,0,0,6.5,4.75,1.44,1,0.14530005310674457,0.19883165161975572,0.6558682952734998
2021-01-04,2020-21,Valencia,Cadiz,1,1,D,11,9,4,2,9,7,2,2,0,0,2.0,3.4,3.75,2,0.47134935304990755,0.27726432532347506,0.2513863216266174
2021-01-06,2020-21,Ath Bilbao,Barcelona,2,3,A,8,13,3,9,3,4,2,1,0,0,4.2,3.6,1.83,5,0.2241273729332517,0.2614819350887937,0.5143906919779547
2021-01-08,2020-21,Celta,Villarreal,0,4,A,8,15,3,6,3,4,1,0,0,0,3.4,3.3,2.2,4,0.2796610169491525,0.288135593220339,0.43220338983050843
2021-01-09,2020-21,Sevilla,Sociedad,3,2,H,12,10,7,4,2,9,0,3,0,0,2.2,3.1,3.6,5,0.43088803088803085,0.30579150579150577,0.2633204633204633
2021-01-09,2020-21,Granada,Barcelona,0,4,A,8,13,4,4,4,1,2,3,1,0,6.5,5.25,1.4,4,0.1453287197231834,0.17993079584775085,0.6747404844290658
2021-01-09,2020-21,Osasuna,Real Madrid,0,0,D,8,9,2,1,2,4,0,0,0,0,6.5,4.75,1.45,0,0.14596026490066225,0.1997350993377483,0.6543046357615894
2021-01-10,2020-21,Cadiz,Alaves,3,1,H,10,5,7,2,4,1,1,4,0,1,2.7,2.9,3.0,4,0.3532277710109622,0.32886723507917176,0.317904993909866
2021-01-10,2020-21,Levante,Eibar,2,1,H,4,17,2,4,4,9,2,0,0,0,2.25,3.4,3.2,3,0.42285270112708895,0.27982899339292655,0.29731830547998445
2021-01-10,2020-21,Valladolid,Valencia,0,1,A,11,17,4,6,0,4,2,3,0,0,2.37,3.25,3.1,1,0.4010030050349261,0.2924237298254692,0.3065732651396048
2021-01-11,2020-21,Huesca,Betis,0,2,A,10,15,3,5,3,6,2,2,0,1,2.8,3.3,2.55,2,0.33938294010889286,0.2879612825166364,0.37265577737447064
2021-01-11,2020-21,Elche,Getafe,1,3,A,7,14,4,7,1,7,4,2,1,0,4.33,2.9,2.1,4,0.2195385724585436,0.3277937995674117,0.4526676279740447
2021-01-12,2020-21,Granada,Osasuna,2,0,H,9,15,2,3,4,4,1,4,0,0,2.3,3.1,3.4,2,0.41349548842683403,0.3067869752844252,0.27971753628874063
2021-01-12,2020-21,Ath Madrid,Sevilla,2,0,H,5,13,4,2,3,12,2,0,0,0,1.9,3.2,4.5,2,0.496038580778505,0.29452290733723735,0.20943851188425766
2021-01-19,2020-21,Cadiz,Levante,2,2,D,8,8,2,5,5,2,3,1,0,0,2.9,3.1,2.55,4,0.32544256895841916,0.30444627418690823,0.3701111568546728
2021-01-19,2020-21,Valladolid,Elche,2,2,D,13,9,2,3,4,5,1,3,1,0,1.83,3.4,4.6,4,0.5165125495376485,0.27800528401585206,0.20548216644649933
2021-01-19,2020-21,Alaves,Sevilla,1,2,A,12,7,3,3,3,2,3,3,0,0,5.5,3.6,1.66,3,0.17120265856872743,0.261559617257778,0.5672377241734945
2021-01-20,2020-21,Getafe,Huesca,1,0,H,12,15,5,3,3,8,2,4,0,0,1.9,3.25,4.5,1,0.49829642248722317,0.29131175468483816,0.21039182282793867
2021-01-20,2020-21,Betis,Celta,2,1,H,12,10,4,3,5,6,2,3,0,0,2.1,3.5,3.4,3,0.45092838196286467,0.2705570291777188,0.27851458885941643
2021-01-20,2020-21,Villarreal,Granada,2,2,D,9,3,3,2,3,0,2,4,0,1,1.5,4.0,7.0,4,0.6292134831460674,0.23595505617977527,0.1348314606741573
2021-01-21,2020-21,Valencia,Osasuna,1,1,D,10,14,3,5,9,4,1,3,0,0,2.05,3.5,3.5,2,0.4605263157894737,0.2697368421052631,0.2697368421052631
2021-01-21,2020-21,Eibar,Ath Madrid,1,2,A,12,9,2,4,3,3,2,2,0,0,6.5,3.4,1.66,3,0.14646805418591372,0.2800124565318939,0.5735194892821923
2021-01-22,2020-21,Levante,Valladolid,2,2,D,11,7,3,3,8,2,0,1,0,0,1.95,3.4,4.0,4,0.48519443453442745,0.27827327863003926,0.23653228683553335
2021-01-23,2020-21,Alaves,Real Madrid,1,4,A,14,10,4,7,4,4,5,3,0,0,5.5,4.33,1.55,5,0.17186279656351228,0.2183014736949925,0.6098357297414951
2021-01-23,2020-21,Sociedad,Betis,2,2,D,12,7,6,4,8,3,2,2,0,0,1.8,3.75,4.33,4,0.5275084060230983,0.25320403489108717,0.21928755908581452
2021-01-23,2020-21,Sevilla,Cadiz,3,0,H,15,9,7,3,7,6,1,3,0,0,1.45,4.2,8.0,3,0.6550984597387405,0.22616494443361276,0.1187365958276467
2021-01-23,2020-21,Huesca,Villarreal,0,0,D,5,8,1,2,1,2,3,1,0,0,4.33,3.75,1.8,0,0.21928755908581452,0.25320403489108717,0.5275084060230983
2021-01-24,2020-21,Osasuna,Granada,3,1,H,7,12,4,1,1,5,5,4,1,0,2.5,3.1,3.0,4,0.3788187372708758,0.3054989816700611,0.3156822810590631
2021-01-24,2020-21,Elche,Barcelona,0,2,A,4,15,2,8,0,7,0,2,0,0,8.0,5.25,1.36,2,0.11896034655114963,0.18127290903032325,0.6997667444185273
2021-01-24,2020-21,Celta,Eibar,1,1,D,7,9,4,2,0,6,4,3,0,0,2.05,3.4,3.75,2,0.4652011310772599,0.2804889172671714,0.25430995165556874
2021-01-24,2020-21,Ath Madrid,Valencia,3,1,H,14,8,5,4,7,7,2,0,0,0,1.4,4.75,8.0,4,0.6803939122649956,0.20053715308863027,0.11906893464637423
2021-01-25,2020-21,Ath Bilbao,Getafe,5,1,H,11,6,8,2,4,4,4,4,0,0,2.3,3.0,3.6,6,0.4157043879907621,0.31870669745958424,0.26558891454965355
2021-01-29,2020-21,Valladolid,Huesca,1,3,A,14,11,4,5,6,7,2,2,0,0,2.2,3.1,3.6,4,0.43088803088803085,0.30579150579150577,0.2633204633204633
2021-01-30,2020-21,Eibar,Sevilla,0,2,A,17,7,6,4,6,2,4,3,0,0,4.0,3.25,2.0,2,0.23636363636363636,0.2909090909090909,0.4727272727272727
2021-01-30,2020-21,Real Madrid,Levante,1,2,A,8,14,2,8,3,7,1,2,1,0,1.33,5.5,8.0,3,0.7101928819304333,0.17173755144863206,0.11806956662093454
2021-01-30,2020-21,Valencia,Elche,1,0,H,14,10,4,1,4,10,1,7,0,0,1.66,3.75,5.5,1,0.5732351306281267,0.25375208449138403,0.17301278488048913
2021-01-30,2020-21,Villarreal,Sociedad,1,1,D,4,12,2,3,1,7,1,3,0,0,2.4,3.2,3.1,2,0.39616613418530355,0.2971246006389776,0.30670926517571884
2021-01-31,2020-21,Barcelona,Ath Bilbao,2,1,H,12,7,6,2,7,3,2,3,0,0,1.36,5.25,7.5,3,0.6942607775720708,0.1798466014281936,0.12589262099973553
2021-01-31,2020-21,Cadiz,Ath Madrid,2,4,A,11,9,6,4,2,2,1,5,0,0,9.0,4.0,1.44,6,0.10526315789473684,0.23684210526315788,0.6578947368421052
2021-01-31,2020-21,Getafe,Alaves,0,0,D,5,5,1,1,5,2,3,3,0,0,1.9,3.2,4.5,0,0.496038580778505,0.29452290733723735,0.20943851188425766
2021-01-31,2020-21,Granada,Celta,0,0,D,10,7,5,1,6,5,2,4,0,0,2.7,3.3,2.62,0,0.3510353227771011,0.28721071863581,0.36175395858708886
2021-02-01,2020-21,Betis,Osasuna,1,0,H,8,15,4,5,3,4,1,1,0,0,1.8,3.6,4.33,1,0.5220012055455093,0.26100060277275466,0.21699819168173598
2021-02-05,2020-21,Alaves,Valladolid,1,0,H,20,3,5,1,11,1,4,4,0,0,2.6,3.0,3.0,1,0.3658536585365854,0.3170731707317074,0.3170731707317074
2021-02-06,2020-21,Levante,Granada,2,2,D,11,11,7,5,6,2,1,3,0,0,2.2,3.3,3.4,4,0.43220338983050843,0.288135593220339,0.2796610169491525
2021-02-06,2020-21,Huesca,Real Madrid,1,2,A,13,18,2,7,3,10,2,1,0,0,7.0,4.5,1.44,3,0.1348314606741573,0.2097378277153558,0.6554307116104868
2021-02-06,2020-21,Elche,Villarreal,2,2,D,8,9,2,4,4,2,1,2,0,0,6.5,3.8,1.53,4,0.14370103067302703,0.24580439457228306,0.6104945747546899
2021-02-06,2020-21,Sevilla,Getafe,3,0,H,17,5,5,1,3,1,1,4,0,1,1.72,3.6,4.75,3,0.543512809103045,0.25967834212701035,0.19680884876994467
2021-02-07,2020-21,Betis,Barcelona,2,3,A,8,12,5,4,3,5,1,3,0,0,5.75,4.6,1.5,5,0.1643835616438356,0.20547945205479454,0.6301369863013698
2021-02-07,2020-21,Sociedad,Cadiz,4,1,H,17,2,6,1,5,1,0,2,0,1,1.45,4.2,8.0,5,0.6550984597387405,0.22616494443361276,0.1187365958276467
2021-02-07,2020-21,Ath Bilbao,Valencia,1,1,D,11,15,2,2,6,6,2,1,0,0,2.15,3.2,3.6,2,0.4407039020657996,0.2960979342004591,0.26319816373374144
2021-02-07,2020-21,Osasuna,Eibar,2,1,H,12,12,4,3,2,1,0,0,0,0,2.55,3.0,3.0,3,0.3703703703703704,0.31481481481481477,0.31481481481481477
2021-02-08,2020-21,Ath Madrid,Celta,2,2,D,9,7,2,2,1,4,2,2,0,0,1.6,3.6,6.5,4,0.5915065722952477,0.262891809908999,0.14560161779575329
2021-02-09,2020-21,Real Madrid,Getafe,2,0,H,14,1,4,0,8,1,1,1,0,0,1.53,4.0,6.5,2,0.6180910495661476,0.23641982645905146,0.1454891239748009
2021-02-12,2020-21,Celta,Elche,3,1,H,9,7,6,2,3,6,3,2,0,0,1.45,4.2,8.0,4,0.6550984597387405,0.22616494443361276,0.1187365958276467
2021-02-13,2020-21,Granada,Ath Madrid,1,2,A,6,10,1,4,7,3,0,5,0,0,5.0,3.3,1.8,3,0.18893129770992365,0.2862595419847328,0.5248091603053434
2021-02-13,2020-21,Sevilla,Huesca,1,0,H,14,9,4,5,6,6,3,4,0,0,1.5,3.9,7.5,1,0.6310679611650485,0.24271844660194178,0.1262135922330097
2021-02-13,2020-21,Eibar,Valladolid,1,1,D,14,5,2,1,7,3,2,3,0,0,1.95,3.3,4.2,2,0.48657187993680884,0.287519747235387,0.22590837282780407
2021-02-13,2020-21,Barcelona,Alaves,5,1,H,17,6,9,2,5,4,0,2,0,0,1.28,6.0,9.0,6,0.7377049180327869,0.15737704918032788,0.10491803278688525
2021-02-14,2020-21,Getafe,Sociedad,0,1,A,4,3,0,2,2,5,3,3,1,0,3.75,3.25,2.1,1,0.2538354253835426,0.29288702928870297,0.4532775453277546
2021-02-14,2020-21,Real Madrid,Valencia,2,0,H,16,4,7,1,6,1,0,3,0,0,1.4,4.75,8.0,2,0.6803939122649956,0.20053715308863027,0.11906893464637423
2021-02-14,2020-21,Levante,Osasuna,0,1,A,13,7,4,2,2,1,1,2,0,0,2.25,3.2,3.4,1,0.42285270112708895,0.29731830547998445,0.27982899339292655
2021-02-14,2020-21,Villarreal,Betis,1,2,A,9,15,5,4,7,3,3,2,0,0,1.9,3.4,4.2,3,0.4972144846796657,0.27785515320334264,0.22493036211699163
2021-02-15,2020-21,Cadiz,Ath Bilbao,0,4,A,11,13,2,8,5,8,3,2,0,0,4.0,3.1,2.05,4,0.23576330921906882,0.30421072157299206,0.46002596920793926
2021-02-17,2020-21,Levante,Ath Madrid,1,1,D,7,14,4,6,1,8,1,3,0,0,4.75,3.4,1.8,2,0.19857235561323813,0.2774172615184945,0.5240103828682673
2021-02-19,2020-21,Betis,Getafe,1,0,H,12,6,5,1,5,2,5,4,1,0,2.05,3.1,4.1,1,0.4626865671641791,0.3059701492537313,0.23134328358208955
2021-02-20,2020-21,Valencia,Celta,2,0,H,10,5,3,2,6,1,2,3,0,1,2.45,3.2,3.0,2,0.3872529245663574,0.2964905203711174,0.3162565550625252
2021-02-20,2020-21,Valladolid,Real Madrid,0,1,A,9,10,5,2,4,5,4,2,0,0,5.5,4.2,1.57,1,0.1720368389470114,0.22528633671632445,0.6026768243366641
2021-02-20,2020-21,Elche,Eibar,1,0,H,6,13,2,3,1,4,2,1,0,0,3.6,3.25,2.15,1,0.2644026109166588,0.29287673824614513,0.4427206508371961
2021-02-20,2020-21,Ath Madrid,Levante,0,2,A,28,6,11,1,12,2,2,3,0,0,1.53,4.0,7.0,2,0.6245817532902074,0.23890252063350434,0.13651572607628817
2021-02-21,2020-21,Huesca,Granada,3,2,H,15,8,6,5,5,2,3,3,0,1,2.15,3.3,3.5,5,0.44134505158578524,0.28754298815437523,0.2711119602598395
2021-02-21,2020-21,Ath Bilbao,Villarreal,1,1,D,18,3,8,2,6,0,2,2,0,0,2.45,3.2,3.0,2,0.3872529245663574,0.2964905203711174,0.3162565550625252
2021-02-21,2020-21,Barcelona,Cadiz,1,1,D,20,3,4,1,8,0,0,2,0,0,1.16,8.0,13.0,2,0.8102212527267061,0.11748208164537238,0.07229666562792146
2021-02-21,2020-21,Sociedad,Alaves,4,0,H,8,7,4,2,4,3,3,2,0,0,1.66,3.75,5.5,4,0.5732351306281267,0.25375208449138403,0.17301278488048913
2021-02-22,2020-21,Osasuna,Sevilla,0,2,A,6,10,0,5,3,5,2,2,0,0,4.0,3.3,2.0,2,0.23741007194244607,0.2877697841726619,0.47482014388489213
2021-02-24,2020-21,Barcelona,Elche,3,0,H,9,6,5,1,6,3,0,0,0,0,1.12,9.0,19.0,3,0.8450286617908678,0.10515912235619687,0.04981221585293536
2021-02-26,2020-21,Levante,Ath Bilbao,1,1,D,10,11,4,5,2,10,3,1,0,1,3.3,3.25,2.25,2,0.2871870397643594,0.2916053019145803,0.4212076583210604
2021-02-27,2020-21,Eibar,Huesca,1,1,D,17,4,3,1,6,2,2,2,0,0,2.15,3.3,3.5,2,0.44134505158578524,0.28754298815437523,0.2711119602598395
2021-02-27,2020-21,Sevilla,Barcelona,0,2,A,4,9,2,5,3,3,5,2,0,0,3.2,3.5,2.2,2,0.2968388589051658,0.27139552814186585,0.4317656129529684
2021-02-27,2020-21,Alaves,Osasuna,0,1,A,4,6,1,3,5,2,3,4,0,0,2.62,2.9,3.0,1,0.3601291497640533,0.32535805944200685,0.3145127907939399
2021-02-27,2020-21,Getafe,Valencia,3,0,H,15,5,4,0,3,6,5,2,0,1,2.5,3.0,3.1,3,0.3788187372708758,0.3156822810590631,0.3054989816700611
2021-02-28,2020-21,Celta,Valladolid,1,1,D,11,7,2,3,3,5,3,5,0,0,1.75,3.75,4.5,2,0.5389221556886228,0.251497005988024,0.20958083832335334
2021-02-28,2020-21,Cadiz,Betis,0,1,A,5,9,3,4,3,7,1,2,0,0,3.8,3.3,2.05,1,0.24967706218859564,0.28750692009595863,0.46281601771544567
2021-02-28,2020-21,Granada,Elche,2,1,H,13,12,4,4,5,5,3,2,0,0,2.1,3.1,4.0,3,0.4540461369461735,0.3075796411570853,0.23837422189674112
2021-02-28,2020-21,Villarreal,Ath Madrid,0,2,A,19,6,6,5,10,2,2,3,0,0,3.2,3.1,2.45,2,0.2995464405442714,0.3092092289489253,0.39124433050680335
2021-03-01,2020-21,Real Madrid,Sociedad,1,1,D,21,6,2,2,13,4,0,1,0,0,1.83,4.0,4.0,2,0.5221932114882506,0.23890339425587467,0.23890339425587467
2021-03-05,2020-21,Valencia,Villarreal,2,1,H,25,10,4,5,5,3,4,3,0,0,4.0,3.4,1.95,3,0.2365322868355333,0.2782732786300392,0.48519443453442734
2021-03-06,2020-21,Valladolid,Getafe,2,1,H,4,9,3,2,1,6,2,2,0,1,3.0,2.8,2.7,3,0.31421446384039897,0.3366583541147132,0.34912718204488774
2021-03-06,2020-21,Elche,Sevilla,2,1,H,6,11,3,3,6,3,4,0,0,0,6.5,3.6,1.6,3,0.14560161779575329,0.262891809908999,0.5915065722952477
2021-03-06,2020-21,Cadiz,Eibar,1,0,H,6,16,2,1,0,12,2,2,0,0,3.25,3.2,2.3,1,0.2916584109371904,0.29621557360808404,0.41212601545472566
2021-03-06,2020-21,Osasuna,Barcelona,0,2,A,10,13,3,6,3,4,0,2,0,0,5.75,4.5,1.5,2,0.16363636363636366,0.2090909090909091,0.6272727272727273
2021-03-07,2020-21,Huesca,Celta,3,4,A,19,10,7,7,6,3,0,2,0,0,3.0,3.3,2.4,7,0.31654676258992803,0.2877697841726619,0.3956834532374101
2021-03-07,2020-21,Ath Madrid,Real Madrid,1,1,D,11,18,5,8,1,6,5,1,0,0,2.55,3.25,2.8,2,0.37101212924268684,0.2911018244827235,0.33788604627458974
2021-03-07,2020-21,Sociedad,Levante,1,0,H,25,6,8,1,7,5,0,2,0,0,1.44,4.33,7.5,1,0.6559254456657416,0.21813686876643598,0.1259376855678224
2021-03-07,2020-21,Ath Bilbao,Granada,2,1,H,7,13,5,3,6,9,2,2,0,0,1.57,4.0,5.75,3,0.600404620505123,0.2356588135482608,0.1639365659466162
2021-03-08,2020-21,Betis,Alaves,3,2,H,23,4,8,3,12,1,0,3,0,0,1.72,3.8,4.75,5,0.5510440835266821,0.24941995359628769,0.19953596287703013
2021-03-10,2020-21,Ath Madrid,Ath Bilbao,2,1,H,11,4,5,2,5,4,2,2,0,0,1.8,3.3,5.25,3,0.5295735900962861,0.28885832187070154,0.1815680880330124
2021-03-12,2020-21,Levante,Valencia,1,0,H,11,11,3,2,3,3,3,4,0,0,2.25,3.4,3.2,1,0.42285270112708895,0.27982899339292655,0.29731830547998445
2021-03-13,2020-21,Osasuna,Valladolid,0,0,D,14,12,2,2,7,3,2,3,0,0,2.2,3.1,3.6,0,0.43088803088803085,0.30579150579150577,0.2633204633204633
2021-03-13,2020-21,Getafe,Ath Madrid,0,0,D,11,15,2,7,3,11,1,4,1,0,4.75,3.1,1.9,0,0.19871794871794876,0.3044871794871795,0.49679487179487186
2021-03-13,2020-21,Alaves,Cadiz,1,1,D,9,9,3,1,2,5,3,3,1,0,2.15,3.1,3.8,2,0.4426075521322562,0.3069697538981777,0.250422693969566
2021-03-13,2020-21,Real Madrid,Elche,2,1,H,17,3,4,2,6,1,1,1,0,0,1.18,7.0,15.0,3,0.8017715332926084,0.13515577275503968,0.06307269395235185
2021-03-14,2020-21,Celta,Ath Bilbao,0,0,D,13,6,3,1,1,3,3,1,0,0,2.7,3.2,2.7,0,0.3516483516483516,0.2967032967032967,0.3516483516483516
2021-03-14,2020-21,Granada,Sociedad,1,0,H,7,7,2,1,4,6,2,3,0,0,5.5,4.2,1.57,1,0.1720368389470114,0.22528633671632445,0.6026768243366641
2021-03-14,2020-21,Eibar,Villarreal,1,3,A,16,13,7,8,7,2,2,2,0,1,2.9,3.4,2.4,4,0.32666132906325057,0.2786228983186549,0.39471577261809443
2021-03-14,2020-21,Sevilla,Betis,1,0,H,9,13,3,3,3,6,3,5,0,0,2.0,3.4,3.75,1,0.47134935304990755,0.27726432532347506,0.2513863216266174
2021-03-15,2020-21,Barcelona,Huesca,4,1,H,12,8,5,4,7,3,0,2,0,0,1.18,7.5,13.0,5,0.8012162051113485,0.12605801627085214,0.07272577861779932
2021-03-17,2020-21,Sevilla,Elche,2,0,H,13,11,8,5,4,1,2,1,0,0,1.4,4.5,8.0,2,0.6728971962616822,0.20934579439252335,0.11775700934579439
2021-03-19,2020-21,Betis,Levante,2,0,H,15,7,6,1,4,1,2,0,0,0,1.72,3.8,4.5,2,0.5450025497195308,0.24668536460989285,0.20831208567057619
2021-03-20,2020-21,Ath Bilbao,Eibar,1,1,D,18,4,4,2,10,1,1,1,0,0,1.75,3.6,4.75,2,0.5392195506503745,0.2621206148994876,0.19865983445013796
2021-03-20,2020-21,Celta,Real Madrid,1,3,A,8,16,3,4,1,7,3,4,0,0,4.33,4.0,1.72,4,0.21739405199762382,0.2353290612874278,0.5472768867149485
2021-03-20,2020-21,Huesca,Osasuna,0,0,D,15,7,3,2,5,1,1,2,0,0,2.45,3.2,3.0,0,0.3872529245663574,0.2964905203711174,0.3162565550625252
2021-03-20,2020-21,Valladolid,Sevilla,1,1,D,3,12,2,4,2,8,3,1,0,0,4.33,3.5,1.83,2,0.21723720403338773,0.2687534552755911,0.5140093406910212
2021-03-21,2020-21,Sociedad,Barcelona,1,6,A,10,14,5,10,1,1,3,2,0,0,3.6,3.8,1.95,7,0.263607257203842,0.2497331910352187,0.4866595517609391
2021-03-21,2020-21,Ath Madrid,Alaves,1,0,H,8,9,4,3,5,5,3,3,0,0,1.36,4.5,10.0,1,0.6953028430160691,0.21013597033374534,0.09456118665018541
2021-03-21,2020-21,Villarreal,Cadiz,2,1,H,13,9,4,3,5,6,3,3,0,0,1.44,4.2,7.5,3,0.6515264333581534,0.22338049143708116,0.12509307520476545
2021-03-21,2020-21,Getafe,Elche,1,1,D,12,6,5,2,4,8,3,7,0,0,1.83,3.25,4.75,2,0.5132574183359654,0.28900340786302053,0.19773917380101405
2021-03-21,2020-21,Valencia,Granada,2,1,H,18,15,9,3,3,4,0,3,0,0,2.0,3.5,3.75,3,0.4751131221719457,0.27149321266968324,0.25339366515837103
2021-04-02,2020-21,Levante,Huesca,0,2,A,13,6,3,2,8,2,2,2,0,0,2.37,3.3,3.0,2,0.3986951794128308,0.28633562885103303,0.3149691917361363
2021-04-03,2020-21,Granada,Villarreal,0,3,A,6,15,2,6,3,5,2,2,0,0,3.8,3.3,2.05,3,0.24967706218859564,0.28750692009595863,0.46281601771544567
2021-04-03,2020-21,Real Madrid,Eibar,2,0,H,21,10,8,4,6,9,0,2,0,0,1.33,5.5,8.0,2,0.7101928819304333,0.17173755144863206,0.11806956662093454
2021-04-03,2020-21,Osasuna,Getafe,0,0,D,4,6,1,2,2,4,2,3,0,0,2.55,2.8,3.2,0,0.3693322341302556,0.33635614179719703,0.2943116240725474
2021-04-04,2020-21,Alaves,Celta,1,3,A,17,8,7,6,6,2,4,5,0,1,3.0,3.2,2.5,4,0.31872509960159356,0.298804780876494,0.38247011952191234
2021-04-04,2020-21,Elche,Betis,1,1,D,7,13,3,3,7,2,1,4,0,0,4.33,3.75,1.8,2,0.21928755908581452,0.25320403489108717,0.5275084060230983
2021-04-04,2020-21,Cadiz,Valencia,2,1,H,6,12,2,6,4,13,2,2,0,0,3.1,3.1,2.45,3,0.30625,0.30625,0.3875
2021-04-04,2020-21,Sevilla,Ath Madrid,1,0,H,18,9,5,4,3,2,2,4,0,0,2.9,3.0,2.7,1,0.3288672350791718,0.31790499390986604,0.3532277710109623
2021-04-05,2020-21,Barcelona,Valladolid,1,0,H,25,7,10,2,4,1,3,3,0,1,1.12,9.0,19.0,1,0.8450286617908678,0.10515912235619687,0.04981221585293536
2021-04-07,2020-21,Sociedad,Ath Bilbao,1,1,D,12,11,2,2,3,6,3,1,0,0,2.1,3.3,3.6,2,0.4505119453924914,0.28668941979522183,0.26279863481228666
2021-04-09,2020-21,Huesca,Elche,3,1,H,8,8,5,2,6,6,2,2,0,0,2.0,3.2,4.1,4,0.4733044733044733,0.2958152958152958,0.2308802308802309
2021-04-10,2020-21,Real Madrid,Barcelona,2,1,H,14,18,3,4,5,6,3,4,1,0,2.8,3.8,2.3,3,0.3384972889233152,0.249419054996127,0.4120836560805577
2021-04-10,2020-21,Eibar,Levante,0,1,A,10,6,4,1,6,3,3,2,0,0,2.2,3.5,3.1,1,0.42767047694126925,0.2688214426487978,0.30350808040993305
2021-04-10,2020-21,Ath Bilbao,Alaves,0,0,D,11,9,4,0,6,6,2,2,0,0,1.9,3.3,4.4,0,0.49811320754716976,0.28679245283018867,0.2150943396226415
2021-04-10,2020-21,Getafe,Cadiz,0,1,A,19,8,4,3,10,4,3,2,0,0,1.9,3.1,4.5,1,0.49137020077492066,0.3011623811201127,0.2074674181049665
2021-04-11,2020-21,Villarreal,Osasuna,1,2,A,15,12,6,4,6,5,0,0,0,0,1.61,3.6,6.0,3,0.582901554404145,0.2606865284974093,0.15641191709844557
2021-04-11,2020-21,Valencia,Sociedad,2,2,D,9,16,2,5,4,5,6,4,1,0,3.5,3.3,2.1,4,0.26829268292682923,0.2845528455284553,0.4471544715447154
2021-04-11,2020-21,Valladolid,Granada,1,2,A,7,12,3,6,2,4,4,2,0,0,2.05,3.4,3.6,3,0.4603234298608499,0.27754795035727714,0.26212861978187285
2021-04-11,2020-21,Betis,Ath Madrid,1,1,D,8,10,4,4,5,5,0,0,0,0,3.25,3.2,2.3,2,0.2916584109371904,0.29621557360808404,0.41212601545472566
2021-04-12,2020-21,Celta,Sevilla,3,4,A,12,13,5,6,5,2,3,2,0,0,3.5,3.3,2.15,7,0.2711119602598395,0.28754298815437523,0.44134505158578524
2021-04-18,2020-21,Levante,Villarreal,1,5,A,12,14,3,7,4,5,2,1,0,0,3.75,3.4,2.05,6,0.25430995165556874,0.2804889172671714,0.4652011310772599
