Date,Season,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,diff_avg_points,diff_avg_goals_scored,diff_avg_goals_conceded,diff_table_position,diff_days_rest,home_attack_vs_away_defense,away_attack_vs_home_defense,home_avg_goals_scored,home_avg_goals_conceded,home_win_rate,home_clean_sheet_rate,home_table_position,away_avg_goals_scored,away_avg_goals_conceded,away_win_rate,away_clean_sheet_rate,away_table_position,home_matchday,league_Bundesliga,league_La Liga,league_Ligue 1,league_Premier League,league_Serie A,B365H,B365D,B365A
2024-09-28,2024-25,Serie A,Genoa,Juventus,0,3,A,-0.8,-0.3999999999999999,1.4,11.0,0.0,0.8,-0.19999999999999996,0.8,1.4,0.2,0.2,16.0,1.2,0.0,0.4,1.0,5.0,6,False,False,False,False,True,5.5,3.5,1.7
2024-10-19,2024-25,Serie A,Genoa,Bologna,2,2,D,-1.2,-0.7999999999999999,1.6,5.0,1.0,-0.6,-1.4000000000000001,0.4,2.6,0.0,0.0,18.0,1.2,1.0,0.2,0.2,13.0,8,False,False,False,False,True,3.75,3.1,2.15
2024-10-31,2024-25,Serie A,Genoa,Fiorentina,0,1,A,-2.4,-2.4,2.4,15.0,0.0,0.0,0.0,0.6,3.0,0.0,0.0,20.0,3.0,0.6,0.8,0.4,5.0,10,False,False,False,False,True,4.2,3.9,1.8
2024-11-07,2024-25,Serie A,Genoa,Como,1,1,D,0.6000000000000001,0.20000000000000007,0.0,2.0,0.0,-1.4000000000000001,-1.6,0.8,2.2,0.2,0.2,17.0,0.6,2.2,0.0,0.0,15.0,12,False,False,False,False,True,2.88,3.3,2.45
2024-11-24,2024-25,Serie A,Genoa,Cagliari,2,2,D,0.19999999999999996,-0.5999999999999999,-0.8000000000000003,1.0,2.0,-1.4000000000000001,0.0,0.8,1.4,0.2,0.2,17.0,1.4,2.2,0.2,0.0,16.0,13,False,False,False,False,True,2.63,3.1,2.9
2024-12-07,2024-25,Serie A,Genoa,Torino,0,0,D,1.4000000000000001,1.0,-0.3999999999999999,2.0,0.0,0.0,-0.6000000000000001,1.2,0.8,0.4,0.4,14.0,0.2,1.2,0.0,0.0,12.0,15,False,False,False,False,True,2.5,3.1,3.0
2024-12-21,2024-25,Serie A,Genoa,Napoli,1,2,A,-0.6000000000000001,-0.19999999999999996,0.0,11.0,-1.0,0.4,0.6,1.0,0.6,0.2,0.6,13.0,1.2,0.6,0.6,0.4,2.0,17,False,False,False,False,True,5.25,3.6,1.7
2025-01-12,2024-25,Serie A,Genoa,Parma,1,0,H,0.3999999999999999,-0.4,-1.7999999999999998,-2.0,0.0,-1.7999999999999998,0.4,0.6,0.6,0.2,0.6,13.0,1.0,2.4,0.2,0.2,15.0,20,False,False,False,False,True,1.91,3.5,4.0
2025-01-27,2024-25,Serie A,Genoa,Monza,2,0,H,0.7999999999999999,-0.19999999999999996,-0.8,-8.0,1.0,-1.0,0.0,1.0,1.2,0.4,0.4,12.0,1.2,2.0,0.2,0.0,20.0,22,False,False,False,False,True,2.25,3.0,3.6
2025-02-17,2024-25,Serie A,Genoa,Venezia,2,0,H,0.9999999999999999,0.3999999999999999,-0.19999999999999996,-7.0,1.0,-0.19999999999999996,-0.3999999999999999,1.2,1.2,0.4,0.4,12.0,0.8,1.4,0.0,0.0,19.0,25,False,False,False,False,True,1.85,3.4,4.5
2025-03-02,2024-25,Serie A,Genoa,Empoli,1,1,D,1.2,0.7999999999999999,-2.2,-6.0,1.0,-1.8,-0.4,1.2,0.8,0.4,0.4,12.0,0.4,3.0,0.0,0.0,18.0,27,False,False,False,False,True,1.91,3.1,4.75
2025-03-14,2024-25,Serie A,Genoa,Lecce,2,1,H,0.7999999999999999,0.6,-0.19999999999999996,-4.0,1.0,0.0,-0.4,1.0,0.8,0.2,0.2,12.0,0.4,1.0,0.0,0.4,16.0,29,False,False,False,False,True,2.15,2.9,4.2
2025-04-04,2024-25,Serie A,Genoa,Udinese,1,0,H,-0.3999999999999999,0.0,0.19999999999999996,2.0,1.0,0.0,-0.19999999999999996,0.8,1.0,0.2,0.0,12.0,0.8,0.8,0.4,0.4,10.0,31,False,False,False,False,True,2.45,2.88,3.4
2025-04-23,2024-25,Serie A,Genoa,Lazio,0,2,A,0.40000000000000013,0.0,-1.0,6.0,0.0,-0.8,0.20000000000000007,0.8,0.6,0.4,0.4,13.0,0.8,1.6,0.2,0.2,7.0,33,False,False,False,False,True,3.3,3.2,2.3
2025-05-05,2024-25,Serie A,Genoa,Milan,1,2,A,-0.5999999999999999,-1.6,-0.19999999999999996,4.0,0.0,-0.8,1.0,0.2,0.8,0.2,0.4,13.0,1.8,1.0,0.4,0.4,9.0,35,False,False,False,False,True,4.75,3.7,1.8
2025-05-17,2024-25,Serie A,Genoa,Atalanta,2,3,A,-2.2,-1.4,0.9999999999999999,10.0,1.0,0.19999999999999996,0.6000000000000001,0.6,1.4,0.0,0.2,13.0,2.0,0.4,0.8,0.6,3.0,37,False,False,False,False,True,4.5,3.9,1.75
2020-10-17,2020-21,Serie A,Inter,Milan,1,2,A,-0.6666666666666665,1.0,2.0,2.0,0.0,3.3333333333333335,0.3333333333333335,3.3333333333333335,2.0,0.6666666666666666,0.0,4.0,2.3333333333333335,0.0,1.0,1.0,2.0,4,False,False,False,False,True,2.3,3.5,3.0
2020-10-31,2020-21,Serie A,Inter,Parma,2,2,D,1.2,1.4000000000000001,-0.6000000000000001,-11.0,1.0,0.3999999999999999,-0.40000000000000013,2.6,1.6,0.6,0.2,4.0,1.2,2.2,0.2,0.2,15.0,6,False,False,False,False,True,1.33,5.5,8.0
2020-11-22,2020-21,Serie A,Inter,Torino,4,2,H,0.19999999999999996,-0.6000000000000001,-1.0000000000000002,-9.0,0.0,-0.8000000000000003,0.8,1.4,1.2,0.2,0.2,8.0,2.0,2.2,0.2,0.2,17.0,8,False,False,False,False,True,1.33,5.75,8.0
2020-12-05,2020-21,Serie A,Inter,Bologna,3,1,H,0.40000000000000013,1.0,-0.19999999999999996,-7.0,1.0,1.2,0.3999999999999999,2.4,1.0,0.6,0.4,3.0,1.4,1.2,0.6,0.2,10.0,10,False,False,False,False,True,1.45,4.75,6.5
2020-12-16,2020-21,Serie A,Inter,Napoli,1,0,H,0.20000000000000018,0.3999999999999999,0.19999999999999996,1.0,0.0,1.9999999999999998,1.4,2.8,1.0,0.8,0.2,3.0,2.4,0.8,0.8,0.6,2.0,12,False,False,False,False,True,2.2,3.5,3.2
2020-12-20,2020-21,Serie A,Inter,Spezia,2,1,H,2.4,1.5999999999999999,-1.2,-14.0,0.0,0.7999999999999998,0.3999999999999999,2.8,0.8,1.0,0.4,2.0,1.2,2.0,0.0,0.2,16.0,13,False,False,False,False,True,1.22,6.5,12.0
2021-01-03,2020-21,Serie A,Inter,Crotone,6,2,H,1.6,0.8000000000000003,-1.0,-17.0,-1.0,0.40000000000000013,0.5999999999999999,2.2,0.8,1.0,0.2,2.0,1.4,1.8,0.4,0.2,19.0,15,False,False,False,False,True,1.2,7.0,12.0
2021-01-17,2020-21,Serie A,Inter,Juventus,2,0,H,-0.3999999999999999,-0.19999999999999973,0.40000000000000013,-2.0,0.0,1.4000000000000001,1.1999999999999997,2.6,1.6,0.6,0.0,2.0,2.8,1.2,0.8,0.2,4.0,18,False,False,False,False,True,2.4,3.5,2.8
2021-01-30,2020-21,Serie A,Inter,Benevento,4,0,H,0.8,1.0000000000000002,-1.4000000000000001,-10.0,-1.0,-0.3999999999999999,0.0,2.2,1.2,0.4,0.4,2.0,1.2,2.6,0.2,0.0,12.0,20,False,False,False,False,True,1.22,6.5,12.0
2021-02-14,2020-21,Serie A,Inter,Lazio,3,1,H,-0.7999999999999998,-0.20000000000000018,0.0,-4.0,2.0,1.6,1.8000000000000003,2.0,0.4,0.6,0.8,2.0,2.2,0.4,1.0,0.6,6.0,22,False,False,False,False,True,1.75,3.9,4.5
2021-02-28,2020-21,Serie A,Inter,Genoa,3,0,H,0.3999999999999999,0.7999999999999998,-0.39999999999999997,-11.0,-1.0,1.7999999999999998,1.4000000000000001,2.4,0.2,0.8,0.8,1.0,1.6,0.6,0.6,0.6,12.0,24,False,False,False,False,True,1.18,7.0,15.0
2021-03-08,2020-21,Serie A,Inter,Atalanta,1,0,H,0.3999999999999999,-0.3999999999999999,-0.7999999999999999,-4.0,-1.0,1.4000000000000001,2.6,2.6,0.4,1.0,0.6,1.0,3.0,1.2,0.8,0.4,5.0,26,False,False,False,False,True,2.05,3.6,3.4
2021-04-07,2020-21,Serie A,Inter,Sassuolo,2,1,H,2.0,-0.19999999999999996,-2.0,-7.0,0.0,-0.5999999999999999,1.6,1.8,0.4,1.0,0.6,1.0,2.0,2.4,0.2,0.0,8.0,29,False,False,False,False,True,1.33,5.25,9.0
2021-04-11,2020-21,Serie A,Inter,Cagliari,1,0,H,2.2,0.6000000000000001,-1.2000000000000002,-17.0,-4.0,-0.19999999999999996,0.4,1.6,0.6,1.0,0.4,1.0,1.0,1.8,0.2,0.2,18.0,30,False,False,False,False,True,1.25,6.0,12.0
2021-04-25,2020-21,Serie A,Inter,Verona,1,0,H,1.6,0.3999999999999999,-1.0,-9.0,-1.0,-0.40000000000000013,0.20000000000000007,1.2,0.6,0.6,0.4,1.0,0.8,1.6,0.2,0.2,10.0,33,False,False,False,False,True,1.28,5.25,11.0
2021-05-08,2020-21,Serie A,Inter,Sampdoria,5,1,H,0.40000000000000013,0.0,-0.4,-8.0,1.0,0.3999999999999999,0.7999999999999999,1.2,0.4,0.6,0.6,1.0,1.2,0.8,0.6,0.4,9.0,35,False,False,False,False,True,1.44,4.75,6.5
2021-05-12,2020-21,Serie A,Inter,Roma,3,1,H,1.4000000000000001,0.19999999999999996,-1.2000000000000002,-6.0,1.0,0.19999999999999996,1.2000000000000002,2.0,0.6,0.6,0.4,1.0,1.8,1.8,0.2,0.2,7.0,36,False,False,False,False,True,1.65,4.0,4.75
2021-05-23,2020-21,Serie A,Inter,Udinese,5,1,H,1.5999999999999999,1.2000000000000002,-1.2000000000000002,-13.0,1.0,0.3999999999999999,0.3999999999999999,2.6,1.0,0.8,0.4,1.0,1.4,2.2,0.2,0.0,14.0,38,False,False,False,False,True,1.36,5.5,7.5
2021-08-21,2021-22,Serie A,Inter,Genoa,4,0,H,1.2,1.4,-0.8,0.0,0.0,1.4,0.8,3.4,1.2,0.8,0.2,10.0,2.0,2.0,0.4,0.4,10.0,1,False,False,False,False,True,1.33,5.25,9.0
2021-09-18,2021-22,Serie A,Inter,Bologna,6,1,H,0.3999999999999999,1.8000000000000003,-0.20000000000000018,-2.0,1.0,1.6,0.0,3.2,1.4,0.6,0.2,4.0,1.4,1.6,0.4,0.4,6.0,4,False,False,False,False,True,1.36,5.0,8.5
2021-09-25,2021-22,Serie A,Inter,Atalanta,2,2,D,0.6000000000000001,2.4000000000000004,0.19999999999999996,-3.0,0.0,2.8,0.19999999999999996,3.6,1.0,0.8,0.2,2.0,1.2,0.8,0.6,0.4,5.0,6,False,False,False,False,True,1.9,3.75,3.8
2021-10-24,2021-22,Serie A,Inter,Juventus,1,1,D,-0.6000000000000001,0.9999999999999998,0.6000000000000001,-4.0,1.0,1.7999999999999998,0.19999999999999996,2.8,1.6,0.6,0.0,3.0,1.8,1.0,0.8,0.4,7.0,9,False,False,False,False,True,2.05,3.6,3.4
2021-10-31,2021-22,Serie A,Inter,Udinese,2,0,H,0.8,0.40000000000000013,0.0,-11.0,0.0,0.20000000000000018,-0.19999999999999996,1.6,1.4,0.4,0.2,3.0,1.2,1.4,0.0,0.0,14.0,11,False,False,False,False,True,1.36,5.0,8.5
2021-11-21,2021-22,Serie A,Inter,Napoli,3,2,H,-0.6000000000000001,0.19999999999999996,0.8,2.0,0.0,1.2,0.19999999999999996,1.4,1.0,0.4,0.4,3.0,1.2,0.2,0.6,0.8,1.0,13,False,False,False,False,True,2.2,3.5,3.25
2021-12-01,2021-22,Serie A,Inter,Spezia,2,0,H,1.8,1.2,-1.4,-14.0,1.0,0.0,0.20000000000000007,2.0,0.6,0.8,0.6,3.0,0.8,2.0,0.2,0.2,17.0,15,False,False,False,False,True,1.18,7.5,13.0
2021-12-12,2021-22,Serie A,Inter,Cagliari,4,0,H,1.8,1.2000000000000002,-0.6,-16.0,2.0,1.0000000000000002,0.4,2.2,0.6,0.8,0.6,2.0,1.0,1.2,0.0,0.2,18.0,17,False,False,False,False,True,1.16,8.0,15.0
2021-12-22,2021-22,Serie A,Inter,Torino,1,0,H,1.4,2.0,-1.0,-9.0,2.0,2.2,1.2,3.2,0.0,1.0,1.0,1.0,1.2,1.0,0.4,0.2,10.0,19,False,False,False,False,True,1.3,5.5,10.0
2022-01-09,2021-22,Serie A,Inter,Lazio,2,1,H,1.0,0.3999999999999999,-1.6,-7.0,15.0,1.4,2.6,3.0,0.0,1.0,1.0,1.0,2.6,1.6,0.6,0.0,8.0,20,False,False,False,False,True,1.4,5.0,7.0
2022-01-22,2021-22,Serie A,Inter,Venezia,2,1,H,2.0,1.5999999999999999,-1.6,-16.0,0.0,0.5999999999999999,0.6000000000000001,2.4,0.2,0.8,0.8,1.0,0.8,1.8,0.0,0.0,17.0,22,False,False,False,False,True,1.1,9.5,21.0
2022-02-05,2021-22,Serie A,Inter,Milan,1,2,A,0.6000000000000001,-0.20000000000000018,-0.6,-2.0,1.0,1.0,1.8000000000000003,2.0,0.4,0.8,0.6,1.0,2.2,1.0,0.6,0.4,3.0,23,False,False,False,False,True,1.8,3.75,4.5
2022-02-20,2021-22,Serie A,Inter,Sassuolo,0,2,A,0.6000000000000001,-0.8,-1.4,-10.0,1.0,-1.2,1.0,1.2,1.0,0.4,0.2,2.0,2.0,2.4,0.2,0.0,12.0,25,False,False,False,False,True,1.28,6.0,9.0
2022-03-04,2021-22,Serie A,Inter,Salernitana,5,0,H,0.19999999999999996,-0.5999999999999999,-0.8,-17.0,1.0,-1.2,0.19999999999999996,0.8,1.2,0.2,0.2,3.0,1.4,2.0,0.0,0.0,20.0,27,False,False,False,False,True,1.14,7.5,19.0
2022-03-19,2021-22,Serie A,Inter,Fiorentina,1,1,D,-0.8,0.19999999999999996,0.0,-5.0,0.0,0.5999999999999999,0.3999999999999999,1.4,0.8,0.2,0.4,3.0,1.2,0.8,0.6,0.4,8.0,29,False,False,False,False,True,1.5,4.5,6.5
2022-04-09,2021-22,Serie A,Inter,Verona,2,0,H,0.19999999999999996,0.20000000000000018,-0.6,-6.0,1.0,0.6000000000000001,0.9999999999999999,1.6,0.4,0.4,0.6,3.0,1.4,1.0,0.4,0.2,9.0,31,False,False,False,False,True,1.36,5.25,8.0
2022-04-23,2021-22,Serie A,Inter,Roma,3,1,H,0.0,0.0,0.0,-3.0,3.0,1.0,1.0,1.6,0.6,0.6,0.4,2.0,1.6,0.6,0.6,0.4,5.0,33,False,False,False,False,True,1.61,4.0,5.5
2022-05-06,2021-22,Serie A,Inter,Empoli,4,2,H,1.5999999999999999,1.2000000000000002,-1.0,-12.0,0.0,0.20000000000000018,0.0,2.2,1.0,0.8,0.2,2.0,1.0,2.0,0.2,0.2,14.0,36,False,False,False,False,True,1.14,9.0,15.0
2022-05-22,2021-22,Serie A,Inter,Sampdoria,3,0,H,1.0,1.2000000000000002,0.19999999999999996,-13.0,1.0,1.4000000000000001,0.0,2.6,1.4,0.8,0.0,2.0,1.4,1.2,0.4,0.2,15.0,38,False,False,False,False,True,1.14,8.0,19.0
2022-08-20,2022-23,Serie A,Inter,Spezia,3,0,H,1.8,1.1999999999999997,-1.4,-4.0,1.0,0.3999999999999999,0.6000000000000001,2.8,1.0,1.0,0.2,6.0,1.6,2.4,0.4,0.2,10.0,2,False,False,False,False,True,1.16,8.0,15.0
2022-08-30,2022-23,Serie A,Inter,Cremonese,3,1,H,2.4,1.4,-1.0,-12.0,1.0,0.3999999999999999,0.0,2.4,1.0,0.8,0.4,7.0,1.0,2.0,0.0,0.0,19.0,4,False,False,False,False,True,1.14,8.0,21.0
2022-09-10,2022-23,Serie A,Inter,Torino,1,0,H,-0.19999999999999996,1.0000000000000002,0.6000000000000001,3.0,2.0,1.2000000000000002,-0.40000000000000013,2.2,1.6,0.6,0.2,8.0,1.2,1.0,0.6,0.4,5.0,6,False,False,False,False,True,1.45,4.75,7.0
2022-10-01,2022-23,Serie A,Inter,Roma,1,2,A,-0.19999999999999996,0.40000000000000013,0.6000000000000001,1.0,0.0,0.20000000000000018,-0.8,1.6,2.0,0.4,0.2,7.0,1.2,1.4,0.4,0.2,6.0,8,False,False,False,False,True,2.0,3.5,3.75
2022-10-16,2022-23,Serie A,Inter,Salernitana,2,0,H,0.19999999999999996,0.0,-0.5999999999999999,-4.0,1.0,-1.0,-0.40000000000000013,1.4,1.8,0.4,0.2,8.0,1.4,2.4,0.2,0.0,12.0,10,False,False,False,False,True,1.3,5.75,9.0
2022-10-29,2022-23,Serie A,Inter,Sampdoria,3,0,H,1.0,1.4,0.40000000000000013,-11.0,2.0,0.6000000000000001,-1.2000000000000002,2.0,1.8,0.6,0.2,7.0,0.6,1.4,0.2,0.2,18.0,12,False,False,False,False,True,1.25,6.0,12.0
2022-11-09,2022-23,Serie A,Inter,Bologna,6,1,H,0.3999999999999999,0.40000000000000013,0.0,-4.0,0.0,1.0000000000000002,0.6000000000000001,2.2,1.2,0.8,0.4,8.0,1.8,1.2,0.6,0.2,12.0,14,False,False,False,False,True,1.28,5.75,10.0
2023-01-04,2022-23,Serie A,Inter,Napoli,1,0,H,-0.6000000000000001,0.8000000000000003,1.0,4.0,0.0,2.6,0.7999999999999998,3.2,1.6,0.8,0.2,5.0,2.4,0.6,1.0,0.6,1.0,16,False,False,False,False,True,2.25,3.4,3.1
2023-01-14,2022-23,Serie A,Inter,Verona,1,0,H,1.2,1.5999999999999999,0.19999999999999996,-14.0,2.0,1.2,-0.5999999999999999,2.4,1.4,0.6,0.2,4.0,0.8,1.2,0.2,0.2,18.0,18,False,False,False,False,True,1.3,5.5,9.5
2023-01-23,2022-23,Serie A,Inter,Empoli,0,1,A,1.0,1.4000000000000001,0.0,-9.0,2.0,1.6,0.19999999999999996,2.6,1.0,0.8,0.4,4.0,1.2,1.0,0.4,0.4,13.0,19,False,False,False,False,True,1.29,6.0,9.5
2023-02-05,2022-23,Serie A,Inter,Milan,1,0,H,1.0,-0.40000000000000013,-1.9999999999999998,-5.0,1.0,-1.5999999999999999,0.8,1.2,0.8,0.6,0.4,2.0,1.6,2.8,0.2,0.0,7.0,21,False,False,False,False,True,1.95,3.5,4.0
2023-02-18,2022-23,Serie A,Inter,Udinese,3,1,H,1.0,-0.19999999999999996,-0.7999999999999999,-5.0,-1.0,-0.3999999999999999,0.6,0.8,0.4,0.6,0.6,3.0,1.0,1.2,0.2,0.2,8.0,23,False,False,False,False,True,1.53,4.2,6.0
2023-03-05,2022-23,Serie A,Inter,Lecce,2,0,H,0.6000000000000001,0.0,-0.4,-10.0,-1.0,0.19999999999999996,0.6,1.2,0.6,0.6,0.4,4.0,1.2,1.0,0.4,0.2,14.0,25,False,False,False,False,True,1.36,4.75,9.5
2023-03-19,2022-23,Serie A,Inter,Juventus,0,1,A,-1.0,-1.0000000000000002,-0.19999999999999996,1.0,2.0,0.19999999999999996,1.4000000000000001,1.2,0.8,0.4,0.4,3.0,2.2,1.0,0.8,0.4,2.0,27,False,False,False,False,True,1.91,3.4,4.0
2023-04-01,2022-23,Serie A,Inter,Fiorentina,0,1,A,-1.4000000000000001,-0.6000000000000001,0.6,-5.0,0.0,0.7999999999999999,0.8,1.2,1.0,0.4,0.2,4.0,1.8,0.4,0.8,0.6,9.0,28,False,False,False,False,True,1.75,3.8,4.5
2023-04-15,2022-23,Serie A,Inter,Monza,0,1,A,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-7.0,1.0,-0.5999999999999999,0.19999999999999996,0.8,1.0,0.2,0.2,6.0,1.2,1.4,0.2,0.0,13.0,30,False,False,False,False,True,1.44,4.5,7.5
2023-04-30,2022-23,Serie A,Inter,Lazio,3,1,H,-1.5999999999999999,-0.8,0.4,5.0,-1.0,0.4,0.8,0.8,0.8,0.2,0.2,7.0,1.6,0.4,0.8,0.6,2.0,32,False,False,False,False,True,1.8,3.6,4.5
2023-05-13,2022-23,Serie A,Inter,Sassuolo,4,2,H,1.0,1.9999999999999998,-0.9999999999999999,-9.0,2.0,1.4,0.4,2.8,0.4,0.8,0.6,4.0,0.8,1.4,0.4,0.2,13.0,35,False,False,False,False,True,1.4,5.0,7.0
2023-05-27,2022-23,Serie A,Inter,Atalanta,3,2,H,0.5999999999999999,1.6,-0.19999999999999996,-2.0,-1.0,1.8000000000000003,0.40000000000000013,3.2,1.2,0.8,0.4,4.0,1.6,1.4,0.6,0.0,6.0,37,False,False,False,False,True,1.83,3.8,4.0
2023-08-19,2023-24,Serie A,Inter,Monza,2,0,H,1.0,0.8000000000000003,-0.20000000000000018,0.0,0.0,0.6000000000000001,0.0,2.2,1.4,0.8,0.4,10.0,1.4,1.6,0.4,0.2,10.0,1,False,False,False,False,True,1.4,5.0,7.0
2023-09-03,2023-24,Serie A,Inter,Fiorentina,4,0,H,0.19999999999999973,-0.5999999999999999,-0.19999999999999996,-3.0,-1.0,0.6000000000000001,1.4,1.8,1.0,0.8,0.6,3.0,2.4,1.2,0.6,0.0,6.0,3,False,False,False,False,True,1.65,3.8,5.25
2023-09-16,2023-24,Serie A,Inter,Milan,5,1,H,0.0,0.0,-0.19999999999999996,-1.0,-2.0,1.7999999999999998,2.0,2.4,0.4,1.0,0.8,1.0,2.4,0.6,1.0,0.4,2.0,4,False,False,False,False,True,2.15,3.5,3.4
2023-09-27,2023-24,Serie A,Inter,Sassuolo,1,2,A,1.8,0.9999999999999998,-2.0,-11.0,-1.0,0.5999999999999996,1.6,2.8,0.2,1.0,0.8,1.0,1.8,2.2,0.4,0.0,12.0,6,False,False,False,False,True,1.33,5.5,8.0
2023-10-07,2023-24,Serie A,Inter,Bologna,2,2,D,0.5999999999999999,2.0,0.39999999999999997,-7.0,1.0,2.8,0.4,3.0,0.6,0.8,0.6,1.0,1.0,0.2,0.4,0.8,8.0,8,False,False,False,False,True,1.36,5.5,7.5
2023-10-29,2023-24,Serie A,Inter,Roma,1,0,H,0.0,0.40000000000000013,-0.3999999999999999,-6.0,1.0,1.0000000000000002,1.0,2.2,0.8,0.6,0.6,2.0,1.8,1.2,0.6,0.4,8.0,10,False,False,False,False,True,1.62,4.0,5.5
2023-11-12,2023-24,Serie A,Inter,Frosinone,2,0,H,1.4000000000000001,0.7999999999999998,-1.4,-10.0,2.0,0.3999999999999999,1.0,2.4,0.6,0.8,0.6,2.0,1.6,2.0,0.4,0.0,12.0,12,False,False,False,False,True,1.18,8.0,13.0
2023-12-09,2023-24,Serie A,Inter,Udinese,4,0,H,1.4000000000000001,0.40000000000000013,-1.2000000000000002,-14.0,0.0,0.19999999999999996,0.9999999999999999,1.8,0.4,0.8,0.6,2.0,1.4,1.6,0.2,0.2,16.0,15,False,False,False,False,True,1.29,6.5,9.0
2023-12-23,2023-24,Serie A,Inter,Lecce,2,0,H,1.2000000000000002,0.7999999999999998,-1.2,-11.0,-1.0,1.0,1.4000000000000001,2.4,0.2,0.8,0.8,1.0,1.6,1.4,0.2,0.0,12.0,17,False,False,False,False,True,1.22,7.0,11.0
2024-01-06,2023-24,Serie A,Inter,Verona,2,1,H,1.6,1.2,-1.0,-16.0,1.0,1.2,1.0,2.4,0.2,0.8,0.8,1.0,1.2,1.2,0.2,0.2,17.0,19,False,False,False,False,True,1.17,8.0,13.0
2024-02-04,2023-24,Serie A,Inter,Juventus,1,0,H,0.0,0.20000000000000018,0.19999999999999996,-1.0,-1.0,1.8000000000000003,1.4,2.2,0.6,0.8,0.4,1.0,2.0,0.4,0.8,0.6,2.0,22,False,False,False,False,True,1.8,3.5,4.75
2024-02-16,2023-24,Serie A,Inter,Salernitana,4,0,H,2.8,1.8,-1.0,-19.0,-1.0,0.8,0.0,2.6,0.8,1.0,0.4,1.0,0.8,1.8,0.0,0.2,20.0,24,False,False,False,False,True,1.14,8.5,15.0
2024-02-28,2023-24,Serie A,Inter,Atalanta,4,0,H,0.3999999999999999,0.19999999999999973,-0.19999999999999996,-4.0,0.0,2.1999999999999997,2.2,2.8,0.4,1.0,0.8,1.0,2.6,0.6,0.8,0.4,5.0,26,False,False,False,False,True,1.62,4.0,5.5
2024-03-04,2023-24,Serie A,Inter,Genoa,2,1,H,1.4,2.2,-0.7999999999999999,-11.0,-4.0,2.2,0.7999999999999999,3.4,0.4,1.0,0.8,1.0,1.2,1.2,0.4,0.4,12.0,27,False,False,False,False,True,1.3,5.75,9.5
2024-03-17,2023-24,Serie A,Inter,Napoli,1,1,D,1.2,0.7999999999999998,-0.8,-6.0,-1.0,2.0,2.0,3.0,0.2,1.0,0.8,1.0,2.2,1.0,0.4,0.0,7.0,29,False,False,False,False,True,1.57,4.0,6.0
2024-04-01,2023-24,Serie A,Inter,Empoli,2,0,H,1.8,1.5999999999999999,-0.7999999999999999,-16.0,-2.0,1.2,0.4,2.4,0.4,0.8,0.6,1.0,0.8,1.2,0.2,0.0,17.0,30,False,False,False,False,True,1.22,7.0,12.0
2024-04-14,2023-24,Serie A,Inter,Cagliari,2,2,D,0.6000000000000001,0.0,-0.4,-13.0,-1.0,0.6000000000000001,1.0,1.6,0.6,0.8,0.4,1.0,1.6,1.0,0.6,0.2,14.0,32,False,False,False,False,True,1.18,8.0,12.0
2024-04-28,2023-24,Serie A,Inter,Torino,2,0,H,0.6000000000000001,0.8,0.4,-9.0,-1.0,1.2000000000000002,0.0,1.8,1.0,0.6,0.2,1.0,1.0,0.6,0.4,0.8,10.0,34,False,False,False,False,True,1.53,3.8,7.0
2024-05-19,2023-24,Serie A,Inter,Lazio,1,1,D,-0.6000000000000001,0.20000000000000018,0.20000000000000007,-6.0,2.0,1.6,1.2,2.2,0.8,0.6,0.4,1.0,2.0,0.6,0.8,0.6,7.0,37,False,False,False,False,True,1.62,4.0,5.0
2024-08-24,2024-25,Serie A,Inter,Lecce,2,0,H,0.7999999999999999,1.8,-0.6000000000000001,-14.0,2.0,0.19999999999999996,-1.0,2.0,1.2,0.2,0.2,6.0,0.2,1.8,0.0,0.2,20.0,2,False,False,False,False,True,1.2,7.0,13.0
2024-08-30,2024-25,Serie A,Inter,Atalanta,4,0,H,0.0,0.0,0.0,-6.0,1.0,1.4,1.4,2.4,1.0,0.4,0.4,2.0,2.4,1.0,0.6,0.6,8.0,3,False,False,False,False,True,1.57,4.33,5.5
2024-09-22,2024-25,Serie A,Inter,Milan,1,2,A,0.6000000000000001,-0.19999999999999973,-0.8,-4.0,-1.0,0.40000000000000013,1.4,2.2,1.0,0.4,0.4,6.0,2.4,1.8,0.2,0.2,10.0,5,False,False,False,False,True,1.65,4.0,5.25
2024-10-05,2024-25,Serie A,Inter,Torino,3,2,H,0.0,0.6000000000000001,-0.19999999999999996,-1.0,1.0,1.0000000000000002,0.6000000000000001,2.2,1.0,0.6,0.4,4.0,1.6,1.2,0.6,0.4,5.0,7,False,False,False,False,True,1.3,5.0,11.0
2024-10-27,2024-25,Serie A,Inter,Juventus,4,4,D,0.19999999999999996,0.8,1.2,-2.0,-1.0,1.6,-0.3999999999999999,1.8,1.4,0.6,0.2,2.0,1.0,0.2,0.4,0.8,4.0,9,False,False,False,False,True,1.72,3.5,5.0
2024-11-03,2024-25,Serie A,Inter,Venezia,1,0,H,1.8,1.4,-0.3999999999999999,-15.0,0.0,0.7999999999999998,-0.20000000000000018,2.8,1.6,0.8,0.4,3.0,1.4,2.0,0.2,0.0,18.0,11,False,False,False,False,True,1.17,7.0,15.0
